,is_canceled,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,country_encoded,deposit_encoded,room_type_mismatch,reserved_room_type_encoded,assigned_room_type_encoded,customer_type_encoded,arrival_date_month_encode,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined
11784,1,216,2017,22,30,0,2,2,0,0,0,0,0,54.0,0,1,1,135,0,0,3,3,2,8,False,False,True,False
11785,1,7,2017,22,30,0,3,2,0,0,0,0,0,120.0,0,1,1,34,0,0,4,4,2,8,False,False,True,False
11786,1,137,2017,22,30,0,3,2,0,0,0,0,0,108.33,0,0,1,59,0,0,3,3,3,8,False,False,True,False
11787,1,71,2017,22,30,0,3,2,0,0,0,0,0,126.67,0,0,1,59,0,0,4,4,2,8,False,False,True,False
11788,1,155,2017,22,30,0,3,2,0,0,0,0,0,123.33,0,2,1,34,0,0,4,4,2,8,False,False,True,False
11789,1,7,2017,22,30,0,3,2,0,0,0,0,0,120.0,0,1,1,34,0,0,4,4,2,8,False,False,True,False
11790,1,289,2017,22,30,0,3,2,0,0,0,0,0,80.1,0,1,1,59,0,0,0,0,2,8,False,False,True,False
11791,1,314,2017,22,30,0,3,2,0,0,0,0,0,48.6,0,0,1,135,0,0,0,0,2,8,False,False,True,False
11792,1,279,2017,22,30,0,4,2,0,0,0,0,0,80.1,0,2,1,59,0,0,0,0,3,8,False,False,True,False
11793,1,279,2017,22,30,0,4,2,0,0,0,0,0,80.1,0,2,1,59,0,0,0,0,3,8,False,False,True,False
11794,1,138,2017,22,30,0,5,2,0,0,0,0,0,115.0,0,1,1,25,0,0,3,3,2,8,False,False,True,False
11795,1,138,2017,22,30,0,5,2,0,0,0,0,0,100.0,0,1,1,135,0,0,0,0,2,8,False,False,True,False
11796,1,152,2017,22,30,2,7,2,0,0,0,0,0,134.44,0,1,1,76,0,0,4,4,2,8,False,False,True,False
11797,1,295,2017,22,30,2,8,2,0,0,0,0,0,80.1,0,1,1,76,0,0,0,0,2,8,False,False,True,False
11798,1,238,2017,22,30,4,10,2,0,0,0,0,0,93.6,0,2,1,56,0,0,3,3,2,8,False,False,True,False
11799,1,23,2017,22,31,0,1,1,0,0,0,0,0,45.0,0,0,1,135,0,1,0,3,2,8,False,False,False,False
11800,1,14,2017,22,31,0,2,2,0,0,0,0,0,91.2,0,2,1,135,0,0,3,3,2,8,False,False,True,False
11801,1,143,2017,22,31,0,4,2,0,0,0,0,0,103.75,0,2,1,43,0,0,0,0,2,8,False,False,True,False
11802,1,144,2017,22,31,1,4,2,0,0,0,0,0,175.0,0,0,1,29,0,0,6,6,2,8,False,False,True,False
11803,1,46,2017,22,31,1,4,2,0,0,0,0,0,172.0,0,1,1,135,0,0,0,0,2,8,False,False,True,False
11804,1,322,2017,22,31,0,3,2,0,0,0,0,0,135.33,0,0,1,55,0,0,6,6,2,8,False,False,True,False
11805,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11806,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11807,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11808,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11809,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11810,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11811,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11812,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11813,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11814,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11815,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11816,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11817,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11818,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11819,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11820,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11821,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11822,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11823,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11824,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11825,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11826,1,450,2017,22,31,2,4,2,0,0,0,0,39,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11827,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11828,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11829,1,411,2017,22,31,2,4,2,0,0,0,0,0,71.1,0,0,1,135,1,0,0,0,2,8,False,False,True,False
11830,1,350,2017,22,31,2,7,2,0,0,0,0,0,140.44,0,0,1,76,0,0,6,6,2,8,False,False,True,False
11831,1,1,2017,22,1,0,1,2,0,0,0,0,0,90.0,0,0,1,135,0,0,0,0,2,6,False,False,True,False
11832,1,1,2017,22,1,0,1,2,0,0,0,0,0,90.0,0,0,1,135,0,0,0,0,2,6,False,False,True,False
11833,1,18,2017,22,1,0,2,2,0,0,0,0,0,90.0,0,2,1,80,0,0,0,0,2,6,False,False,True,False
11834,1,43,2017,22,1,0,2,2,0,0,0,0,0,152.0,0,1,1,133,0,0,4,4,2,6,False,False,True,False
11835,1,13,2017,22,1,0,3,2,0,0,0,0,0,100.0,0,1,1,59,0,0,0,0,2,6,False,False,True,False
11836,1,19,2017,22,1,0,3,2,0,0,0,0,0,100.0,0,1,1,59,0,0,0,0,2,6,False,False,True,False
11837,1,255,2017,22,1,0,3,2,0,0,0,0,0,80.1,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11838,1,309,2017,22,1,0,3,2,0,0,0,0,0,88.2,0,1,1,81,0,0,3,3,2,6,False,False,True,False
11839,1,17,2017,22,1,0,3,2,0,0,0,0,0,76.0,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11840,1,123,2017,22,1,0,3,2,0,0,0,0,0,125.0,0,0,1,34,0,0,3,3,2,6,False,False,True,False
11841,1,309,2017,22,1,0,3,2,0,0,0,0,0,88.2,0,1,1,81,0,0,3,3,2,6,False,False,True,False
11842,1,104,2017,22,1,2,3,2,0,0,0,0,0,121.5,0,0,1,135,0,0,4,4,2,6,True,False,False,False
11843,1,113,2017,22,1,2,4,2,0,0,0,0,0,140.0,0,0,1,76,0,0,4,4,2,6,False,False,True,False
11844,1,263,2017,22,1,2,5,2,0,0,0,1,0,89.0,0,0,1,59,0,0,0,0,2,6,False,False,True,False
11845,1,263,2017,22,1,2,5,2,0,0,0,1,0,159.0,0,0,1,59,0,0,6,6,2,6,False,False,True,False
11846,1,263,2017,22,1,2,5,2,0,0,0,1,0,89.0,0,0,1,59,0,0,0,0,2,6,False,False,True,False
11847,1,160,2017,22,1,2,8,2,0,0,0,0,0,68.4,0,0,1,135,0,0,3,3,0,6,False,False,True,False
11848,1,344,2017,22,1,3,8,2,0,0,0,0,0,68.4,0,0,1,135,0,0,3,3,0,6,False,False,True,False
11849,1,239,2017,22,1,4,10,2,0,0,0,0,0,93.6,0,1,1,56,0,0,3,3,2,6,False,False,True,False
11850,1,321,2017,22,1,4,10,2,0,0,0,0,0,143.0,0,0,1,59,0,0,6,6,2,6,False,False,True,False
11851,1,344,2017,22,1,4,10,2,0,0,0,0,0,56.7,0,0,1,135,0,0,0,0,0,6,False,False,True,False
11852,1,239,2017,22,1,4,10,2,0,0,0,0,0,93.6,0,2,1,56,0,0,3,3,2,6,False,False,True,False
11853,1,74,2017,22,2,0,1,1,0,0,0,0,0,96.3,0,0,1,135,0,0,0,0,2,6,False,False,False,False
11854,1,7,2017,22,2,0,1,2,0,0,0,0,0,90.0,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11855,1,49,2017,22,2,0,2,2,0,0,0,0,0,228.0,0,1,1,59,0,0,2,2,2,6,False,False,True,False
11856,1,1,2017,22,2,0,2,1,0,0,0,0,0,105.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11857,1,1,2017,22,2,0,2,1,0,0,0,0,0,105.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11858,1,23,2017,22,2,0,2,2,0,0,0,0,0,127.5,0,1,1,51,0,0,3,3,2,6,False,False,True,False
11859,1,19,2017,22,2,0,2,2,0,0,0,0,0,137.0,0,2,1,51,0,0,0,0,2,6,False,False,True,False
11860,1,41,2017,22,2,0,2,2,0,0,0,0,0,228.0,0,0,1,59,0,0,2,2,2,6,False,False,True,False
11861,1,48,2017,22,2,0,2,2,0,0,0,0,0,203.0,0,1,1,59,0,0,2,2,2,6,False,False,True,False
11862,1,65,2017,22,2,0,2,3,0,0,0,0,0,262.5,0,0,1,51,0,0,7,7,2,6,False,False,True,False
11863,1,1,2017,22,2,0,2,1,0,0,0,0,0,105.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11864,1,43,2017,22,2,0,2,1,0,0,0,0,0,203.0,0,1,1,59,0,0,2,2,2,6,False,False,True,False
11865,1,36,2017,22,2,0,2,2,0,0,0,0,0,129.0,0,1,1,59,0,0,0,0,2,6,False,False,True,False
11866,1,88,2017,22,2,0,2,2,0,0,0,0,0,120.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11867,1,1,2017,22,2,0,2,1,0,0,0,0,0,105.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11868,1,1,2017,22,2,0,2,1,0,0,0,0,0,105.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11869,1,41,2017,22,2,0,2,2,0,0,0,0,0,187.0,0,0,1,59,0,0,3,3,2,6,False,False,True,False
11870,1,18,2017,22,2,0,2,2,0,0,0,0,0,105.0,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11871,1,49,2017,22,2,0,2,2,0,0,0,0,0,187.0,0,1,1,59,0,0,3,3,2,6,False,False,True,False
11872,1,282,2017,22,2,0,2,2,0,0,0,0,0,80.1,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11873,1,1,2017,22,2,0,2,1,0,0,0,0,0,105.0,0,0,1,51,0,0,0,0,2,6,False,False,True,False
11874,1,43,2017,22,2,0,2,2,0,0,0,0,0,122.0,0,1,1,59,0,0,0,0,2,6,False,False,True,False
11875,1,131,2017,22,2,0,2,2,0,0,0,0,0,110.0,0,3,1,59,0,0,0,0,2,6,False,False,True,False
11876,1,247,2017,22,2,1,2,2,0,0,0,0,0,79.66,0,0,1,59,0,0,0,0,2,6,False,False,True,False
11877,1,113,2017,22,2,1,2,2,0,0,0,0,0,110.0,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11878,1,28,2017,22,2,2,2,2,0,0,0,0,0,150.0,0,1,1,34,0,0,3,3,2,6,False,False,True,False
11879,1,219,2017,22,2,2,5,2,0,0,0,0,0,93.5,0,0,1,135,0,0,3,3,0,6,False,False,True,False
11880,1,241,2017,22,2,2,5,2,0,0,0,0,0,93.6,0,1,1,76,0,0,3,3,2,6,False,False,True,False
11881,1,264,2017,22,2,2,5,2,0,0,0,2,0,92.0,0,2,1,59,0,0,0,0,2,6,False,False,True,False
11882,1,264,2017,22,2,2,5,1,0,0,0,2,0,101.0,0,1,1,59,0,0,0,0,2,6,False,False,True,False
11883,1,99,2017,22,2,2,5,2,0,0,0,1,0,155.0,0,0,1,76,0,0,5,5,2,6,True,False,False,False
11884,1,22,2017,22,2,2,5,2,0,0,0,0,0,210.86,0,1,1,76,0,0,2,2,2,6,False,False,True,False
11885,1,278,2017,22,2,2,6,2,0,0,0,0,0,135.9,0,1,1,135,0,0,4,4,2,6,False,False,True,False
11886,1,282,2017,22,2,2,6,2,0,0,0,2,0,150.25,0,0,1,76,0,0,6,6,2,6,False,False,True,False
11887,1,43,2017,22,2,3,7,2,0,0,0,0,0,223.0,0,1,1,86,0,0,2,2,2,6,False,False,True,False
11888,1,248,2017,22,2,4,10,2,0,0,0,0,0,207.0,0,0,1,59,0,0,6,6,2,6,False,False,True,False
11889,1,175,2017,22,2,4,10,2,0,0,0,0,0,140.0,0,2,1,76,0,0,4,4,2,6,False,False,True,False
11890,1,16,2017,22,3,0,1,1,0,0,0,0,0,128.0,0,0,1,43,0,0,0,0,2,6,False,False,True,False
11891,1,22,2017,22,3,0,1,2,0,0,0,0,0,135.0,0,1,1,51,0,0,3,3,2,6,False,False,True,False
11892,1,2,2017,22,3,1,1,2,0,0,0,0,0,120.0,0,1,1,169,0,0,0,0,2,6,False,False,True,False
11893,1,114,2017,22,3,2,2,2,0,0,0,0,0,150.0,0,1,1,135,0,0,5,5,2,6,False,False,True,False
11894,1,252,2017,22,3,2,4,2,0,0,0,2,0,99.9,0,2,1,59,0,0,3,3,2,6,False,False,True,False
11895,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,1,1,76,0,0,0,0,3,6,False,False,True,False
11896,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,1,1,76,0,0,0,0,2,6,False,False,True,False
11897,1,310,2017,22,3,2,5,2,0,0,0,0,0,88.2,0,0,1,59,0,0,3,3,3,6,False,False,True,False
11898,1,274,2017,22,3,2,5,2,0,0,0,0,0,93.6,0,0,1,76,0,0,3,3,2,6,False,False,True,False
11899,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11900,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11901,1,319,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11902,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11903,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11904,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11905,1,240,2017,22,3,2,5,1,0,0,0,0,0,107.1,0,1,1,59,0,0,4,4,2,6,False,False,True,False
11906,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11907,1,310,2017,22,3,2,5,2,0,0,0,0,0,88.2,0,0,1,59,0,0,3,3,2,6,False,False,True,False
11908,1,319,2017,22,3,2,5,2,0,0,0,1,0,88.2,0,1,1,76,0,0,3,3,2,6,False,False,True,False
11909,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11910,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11911,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11912,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11913,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11914,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11915,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11916,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11917,1,319,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,1,1,76,0,0,0,0,2,6,False,False,True,False
11918,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,1,1,76,0,0,0,0,2,6,False,False,True,False
11919,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11920,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11921,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11922,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11923,1,319,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11924,1,314,2017,22,3,2,5,2,0,0,0,0,0,143.0,0,0,1,59,0,0,6,6,2,6,False,False,True,False
11925,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11926,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11927,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11928,1,310,2017,22,3,2,5,2,0,0,0,0,0,88.2,0,0,1,59,0,0,3,3,3,6,False,False,True,False
11929,1,320,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,1,1,76,0,0,0,0,2,6,False,False,True,False
11930,1,319,2017,22,3,2,5,2,0,0,0,0,0,74.25,0,2,1,76,0,0,0,0,2,6,False,False,True,False
11931,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11932,1,323,2017,22,3,2,5,2,0,0,0,0,0,72.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11933,1,355,2017,22,3,2,5,2,0,0,0,0,0,101.7,0,0,1,59,0,0,4,4,2,6,False,False,True,False
11934,1,310,2017,22,3,2,5,2,0,0,0,0,0,88.2,0,0,1,59,0,0,3,3,2,6,False,False,True,False
11935,1,141,2017,22,3,2,6,1,0,0,0,0,0,170.0,0,2,1,135,0,0,4,4,2,6,False,False,True,False
11936,1,141,2017,22,3,2,6,2,0,0,0,0,0,170.0,0,2,1,135,0,0,4,4,2,6,False,False,True,False
11937,1,219,2017,22,3,4,6,2,0,0,0,0,0,98.4,0,0,1,135,0,0,3,3,0,6,False,False,True,False
11938,1,244,2017,22,3,4,10,3,0,0,0,0,0,212.0,0,0,1,59,0,0,7,7,2,6,False,False,True,False
11939,1,69,2017,23,4,1,0,2,0,0,0,0,0,144.0,0,1,1,135,0,0,3,3,2,6,False,False,True,False
11940,1,69,2017,23,4,1,0,2,0,0,0,0,0,144.0,0,1,1,135,0,0,3,3,2,6,False,False,True,False
11941,1,87,2017,23,4,2,2,2,0,0,0,0,0,120.0,0,0,1,135,0,0,4,4,2,6,False,False,True,False
11942,1,67,2017,23,4,2,2,2,0,0,0,0,0,170.0,0,1,1,101,0,0,4,4,2,6,False,False,True,False
11943,1,83,2017,23,4,2,2,2,0,0,0,0,0,96.0,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11944,1,102,2017,23,4,2,2,2,0,0,0,0,0,63.0,0,0,1,135,0,0,0,0,2,6,False,False,True,False
11945,1,87,2017,23,4,2,2,2,0,0,0,0,0,120.0,0,0,1,135,0,0,4,4,2,6,False,False,True,False
11946,1,127,2017,23,4,2,3,2,0,0,0,0,0,140.0,0,1,1,76,0,0,4,4,2,6,False,False,True,False
11947,1,119,2017,23,4,2,3,2,0,0,0,0,0,148.0,0,1,1,59,0,0,2,2,2,6,False,False,True,False
11948,1,272,2017,23,4,2,5,2,0,0,0,0,0,98.06,0,3,1,133,0,0,3,3,2,6,False,False,True,False
11949,1,25,2017,23,4,4,6,2,0,0,0,0,0,76.0,0,0,1,135,0,0,3,3,2,6,False,False,False,False
11950,1,326,2017,23,4,4,6,2,0,0,0,0,0,130.5,0,1,1,59,0,0,4,4,2,6,False,False,True,False
11951,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11952,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11953,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11954,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11955,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11956,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11957,1,75,2017,23,5,1,2,2,0,0,0,1,0,208.0,0,1,1,51,0,0,2,2,2,6,False,False,True,False
11958,1,24,2017,23,5,1,2,2,0,0,0,0,0,213.33,0,0,1,6,0,0,6,6,2,6,False,False,True,False
11959,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11960,1,318,2017,23,5,1,1,2,0,0,0,0,0,74.25,0,2,1,135,0,0,0,0,2,6,False,False,True,False
11961,1,21,2017,23,5,1,3,2,0,0,0,0,0,215.0,0,0,1,140,0,0,6,6,2,6,False,False,True,False
11962,1,128,2017,23,5,1,3,2,0,0,0,0,0,140.0,0,0,1,76,0,0,4,4,2,6,False,False,True,False
11963,1,319,2017,23,5,1,3,2,0,0,0,0,0,68.08,0,1,1,135,0,0,0,0,2,6,False,False,True,False
11964,1,319,2017,23,5,1,3,2,0,0,0,0,0,74.25,0,0,1,76,0,0,0,0,2,6,False,False,True,False
11965,1,35,2017,23,5,1,5,2,0,0,0,0,0,193.67,0,1,1,15,0,0,4,4,2,6,False,False,True,False
11966,1,321,2017,23,5,2,5,2,0,0,0,2,0,74.25,0,1,1,76,0,0,0,0,2,6,False,False,True,False
11967,1,303,2017,23,5,2,5,2,0,0,0,0,0,80.1,0,0,1,76,0,0,0,0,2,6,False,False,True,False
11968,1,60,2017,23,5,3,6,1,0,0,0,0,0,147.0,0,2,1,59,0,0,0,0,2,6,False,False,True,False
11969,1,222,2017,23,5,4,10,2,0,0,0,0,0,102.85,0,0,1,135,0,0,3,3,0,6,False,False,True,False
11970,1,149,2017,23,6,0,1,2,0,0,0,0,0,140.0,0,0,1,76,0,0,4,4,2,6,False,False,True,False
11971,1,4,2017,23,6,0,1,2,0,0,0,0,0,151.0,0,0,1,135,0,0,3,3,2,6,True,False,False,False
11972,1,149,2017,23,6,0,1,2,0,0,0,0,0,140.0,0,0,1,76,0,0,4,4,2,6,False,False,True,False
11973,1,91,2017,23,6,0,2,2,0,0,0,0,0,150.0,0,1,1,76,0,0,4,4,2,6,False,False,True,False
11974,1,91,2017,23,6,0,2,2,0,0,0,0,0,150.0,0,1,1,76,0,0,4,4,2,6,False,False,True,False
11975,1,120,2017,23,6,0,3,2,0,0,0,0,0,115.5,0,0,1,135,0,0,5,5,2,6,False,False,True,False
11976,1,132,2017,23,6,0,4,2,0,0,0,0,0,140.0,0,1,1,29,0,0,4,4,2,6,False,False,True,False
11977,1,329,2017,23,6,2,10,2,0,0,0,0,0,28.0,0,2,1,135,0,0,4,4,2,6,False,False,True,False
11978,1,223,2017,23,6,6,15,2,0,0,0,0,0,93.5,0,0,1,135,0,0,3,3,0,6,False,False,True,False
11979,1,257,2017,23,6,6,15,2,0,0,0,0,0,93.6,0,1,1,135,0,0,3,3,2,6,False,False,True,False
11980,1,35,2017,23,7,0,1,2,0,0,0,0,0,126.0,0,0,1,135,0,0,3,3,2,6,False,False,True,False
11981,1,18,2017,23,7,0,2,2,0,0,0,0,0,118.8,0,0,1,43,0,0,0,0,2,6,False,False,True,False
11982,1,18,2017,23,7,0,2,1,0,0,0,0,0,126.0,0,0,1,43,0,0,0,0,2,6,False,False,True,False
11983,1,340,2017,23,7,0,2,2,0,0,0,0,0,88.2,0,2,1,54,0,0,3,3,2,6,False,False,True,False
11984,1,47,2017,23,7,0,4,1,0,0,0,0,0,147.0,0,0,1,11,0,0,0,0,2,6,False,False,True,False
11985,1,2,2017,23,7,0,4,2,0,0,0,0,0,140.0,0,2,1,133,0,0,2,2,2,6,False,False,True,False
11986,1,33,2017,23,7,1,4,2,0,0,0,0,0,140.0,0,1,1,59,0,0,0,0,2,6,False,False,True,False
11987,1,29,2017,23,7,1,4,2,0,0,0,0,0,140.0,0,1,1,43,0,0,0,0,2,6,False,False,True,False
11988,1,156,2017,23,7,2,4,2,0,0,0,0,0,180.0,0,0,1,43,0,0,6,6,2,6,False,False,True,False
11989,1,247,2017,23,7,2,5,2,0,0,0,0,0,113.52,0,0,1,76,0,0,5,5,2,6,True,False,False,False
11990,1,328,2017,23,7,2,9,2,0,0,0,2,0,74.25,0,1,1,76,0,0,0,0,2,6,False,False,True,False
11991,1,1,2017,23,8,0,1,1,0,0,0,0,0,75.0,0,0,1,135,0,0,0,0,2,6,False,False,False,False
11992,1,304,2017,23,8,2,3,2,0,0,0,0,0,94.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11993,1,304,2017,23,8,2,3,2,0,0,0,0,0,66.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11994,1,304,2017,23,8,2,3,2,0,0,0,0,0,66.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11995,1,235,2017,23,8,2,3,2,0,0,0,0,0,107.1,0,1,1,43,0,0,4,4,2,6,False,False,True,False
11996,1,304,2017,23,8,2,3,1,0,0,0,0,0,74.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11997,1,304,2017,23,8,2,3,1,0,0,0,0,0,74.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11998,1,309,2017,23,8,2,3,2,0,0,0,0,5,66.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
11999,1,21,2017,23,8,2,3,2,0,0,0,0,0,180.0,0,1,1,76,0,0,2,2,2,6,False,False,True,False
12000,1,304,2017,23,8,2,3,2,0,0,0,1,0,94.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
12001,1,309,2017,23,8,2,3,1,0,0,0,0,5,74.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
12002,1,304,2017,23,8,2,3,1,0,0,0,0,0,74.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
12003,1,304,2017,23,8,2,3,1,0,0,0,0,0,60.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
12004,1,304,2017,23,8,2,3,2,0,0,0,0,0,66.0,0,0,1,135,1,0,0,0,2,6,False,False,True,False
